 profundidade, Hcp_real, Hcp_imag, Hcx_real, Hcx_imag, rho
 -0.7300000190734863E+01, -0.7607229204949921E-01, -0.4653269170753191E-04,  0.1544635486948600E+00, -0.8920730484672028E-04,  0.1000000000000000E+03
 -0.7199999809265137E+01, -0.7607236976024567E-01, -0.5356032604625575E-04,  0.1544633890053830E+00, -0.1027640635078392E-03,  0.1000000000000000E+03
 -0.7099999904632568E+01, -0.7607245427280587E-01, -0.6293317280375208E-04,  0.1544632153934025E+00, -0.1208682977570790E-03,  0.1000000000000000E+03
 -0.7000000000000000E+01, -0.7607254698213105E-01, -0.7602720475845324E-04,  0.1544630249996288E+00, -0.1462100636203121E-03,  0.1000000000000000E+03
 -0.6900000095367432E+01, -0.7607251386110482E-01, -0.6070419485227535E-04,  0.1544628203941956E+00, -0.1765896459546632E-03,  0.1000000000000000E+03
 -0.6800000190734863E+01, -0.7607247433277631E-01, -0.4537639230051361E-04,  0.1544626066262132E+00, -0.2069597498551988E-03,  0.1000000000000000E+03
 -0.6699999809265137E+01, -0.7607242837806617E-01, -0.3004350127957457E-04,  0.1544623837696113E+00, -0.2373198225771087E-03,  0.1000000000000000E+03
 -0.6599999904632568E+01, -0.7607237597676900E-01, -0.1470520210756284E-04,  0.1544621519019747E+00, -0.2676692675677908E-03,  0.1000000000000000E+03
 -0.6500000000000000E+01, -0.7607231710746681E-01,  0.6388511438870457E-06,  0.1544619111048100E+00, -0.2980074400453659E-03,  0.1000000000000000E+03
 -0.6400000095367432E+01, -0.7607225174742679E-01,  0.1598903333334996E-04,  0.1544616614638254E+00, -0.3283336420405254E-03,  0.1000000000000000E+01
 -0.6300000190734863E+01, -0.7607217987250070E-01,  0.3134575126706925E-04,  0.1544614030692464E+00, -0.3586471168142881E-03,  0.1000000000000000E+01
 -0.6199999809265137E+01, -0.7607210145700119E-01,  0.4670944710180139E-04,  0.1544611360161546E+00, -0.3889470425619415E-03,  0.1000000000000000E+01
 -0.6099999904632568E+01, -0.7607201647357545E-01,  0.6208060219253766E-04,  0.1544608604048667E+00, -0.4192325252972833E-03,  0.1000000000000000E+01
 -0.6000000000000000E+01, -0.7607192489305668E-01,  0.7745974145013002E-04,  0.1544605763413499E+00, -0.4495025907809100E-03,  0.1000000000000000E+01
 -0.5900000095367432E+01, -0.7607202407442265E-01,  0.1487811015199218E-04,  0.1544603007732871E+00, -0.4747094984209001E-03,  0.1000000000000000E+01
 -0.5800000190734863E+01, -0.7607212341264957E-01, -0.2985513108843116E-04,  0.1544600481690736E+00, -0.4926529865496361E-03,  0.1000000000000000E+01
 -0.5699999809265137E+01, -0.7607222139532308E-01, -0.6330407361756124E-04,  0.1544598156824571E+00, -0.5060223277917016E-03,  0.1000000000000000E+01
 -0.5599999904632568E+01, -0.7607231693182832E-01, -0.8915999626142652E-04,  0.1544596011885324E+00, -0.5163232839871824E-03,  0.1000000000000000E+01
 -0.5500000000000000E+01, -0.7607240919894427E-01, -0.1096542205269244E-03,  0.1544594030479848E+00, -0.5244634869763632E-03,  0.1000000000000000E+01
 -0.5400000095367432E+01, -0.7607249755443009E-01, -0.1262130203026820E-03,  0.1544592199642927E+00, -0.5310219470298994E-03,  0.1000000000000000E+01
 -0.5300000190734863E+01, -0.7607258148474491E-01, -0.1397893514367487E-03,  0.1544590508923596E+00, -0.5363849558041414E-03,  0.1000000000000000E+01
 -0.5199999809265137E+01, -0.7607266057151744E-01, -0.1510430886803320E-03,  0.1544588949774276E+00, -0.5408196950376577E-03,  0.1000000000000000E+01
 -0.5099999904632568E+01, -0.7607273446903323E-01, -0.1604446756691511E-03,  0.1544587515127713E+00, -0.5445164706707407E-03,  0.1000000000000000E+01
 -0.5000000000000000E+01, -0.7607280288856372E-01, -0.1683375907674040E-03,  0.1544586199095312E+00, -0.5476141219512586E-03,  0.1000000000000000E+01
 -0.4900000095367432E+01, -0.7607286558714080E-01, -0.1749774965883390E-03,  0.1544584996746936E+00, -0.5502159249689375E-03,  0.1000000000000000E+01
 -0.4800000190734863E+01, -0.7607292235932833E-01, -0.1805575992936313E-03,  0.1544583903947016E+00, -0.5523998833395982E-03,  0.1000000000000000E+01
 -0.4699999809265137E+01, -0.7607297303107648E-01, -0.1852255377654468E-03,  0.1544582917230768E+00, -0.5542255758616206E-03,  0.1000000000000000E+01
 -0.4599999904632568E+01, -0.7607301745507178E-01, -0.1890948940050543E-03,  0.1544582033709627E+00, -0.5557388200429998E-03,  0.1000000000000000E+01
 -0.4500000000000000E+01, -0.7607305550719250E-01, -0.1922531831574339E-03,  0.1544581250998532E+00, -0.5569749073608157E-03,  0.1000000000000000E+01
 -0.4400000095367432E+01, -0.7607308708379025E-01, -0.1947674730641185E-03,  0.1544580567159977E+00, -0.5579608774730183E-03,  0.1000000000000000E+01
 -0.4300000190734863E+01, -0.7607311209962037E-01, -0.1966883618877895E-03,  0.1544579980661136E+00, -0.5587171271440869E-03,  0.1000000000000000E+01
 -0.4199999809265137E+01, -0.7607313048628551E-01, -0.1980527835188917E-03,  0.1544579490341597E+00, -0.5592585444243392E-03,  0.1000000000000000E+01
 -0.4099999904632568E+01, -0.7607314219110652E-01, -0.1988859461594791E-03,  0.1544579095389816E+00, -0.5595952918826855E-03,  0.1000000000000000E+01
 -0.4000000000000000E+01, -0.7607314717634597E-01, -0.1992026012478060E-03,  0.1544578795327172E+00, -0.5597333187539522E-03,  0.1000000000000000E+01
 -0.3900000095367432E+01, -0.7607314541876092E-01, -0.1990077650846196E-03,  0.1544578589998662E+00, -0.5596746515115395E-03,  0.1000000000000000E+01
 -0.3799999952316284E+01, -0.7607313690944460E-01, -0.1982969602145607E-03,  0.1544578479569901E+00, -0.5594174899304239E-03,  0.1000000000000000E+01
 -0.3700000047683716E+01, -0.7607312165396042E-01, -0.1970559984921573E-03,  0.1544578464530200E+00, -0.5589561173900069E-03,  0.1000000000000000E+01
 -0.3599999904632568E+01, -0.7607309967276987E-01, -0.1952602859001807E-03,  0.1544578545701911E+00, -0.5582806171516041E-03,  0.1000000000000000E+01
 -0.3500000000000000E+01, -0.7607307100197404E-01, -0.1928735843276404E-03,  0.1544578724256478E+00, -0.5573763680910527E-03,  0.1000000000000000E+01
 -0.3400000095367432E+01, -0.7607303569441587E-01, -0.1898461107685168E-03,  0.1544579001738000E+00, -0.5562232710551755E-03,  0.1000000000000000E+01
 -0.3299999952316284E+01, -0.7607299382118625E-01, -0.1861117806001375E-03,  0.1544579380095537E+00, -0.5547946268943526E-03,  0.1000000000000000E+01
 -0.3200000047683716E+01, -0.7607294547364211E-01, -0.1815842949848631E-03,  0.1544579861725972E+00, -0.5530555436664337E-03,  0.1000000000000000E+01
 -0.3099999904632568E+01, -0.7607289076604064E-01, -0.1761516107625621E-03,  0.1544580449529972E+00, -0.5509606843846852E-03,  0.1000000000000000E+01
 -0.3000000000000000E+01, -0.7607282983897662E-01, -0.1696680766485522E-03,  0.1544581146984631E+00, -0.5484510624647100E-03,  0.1000000000000000E+01
 -0.2900000095367432E+01, -0.7607276286388158E-01, -0.1619431053275123E-03,  0.1544581958237879E+00, -0.5454494222330890E-03,  0.1000000000000000E+01
 -0.2799999952316284E+01, -0.7607269004894157E-01, -0.1527245546688951E-03,  0.1544582888232112E+00, -0.5418534560531618E-03,  0.1000000000000000E+01
 -0.2700000047683716E+01, -0.7607261164700642E-01, -0.1416737796752234E-03,  0.1544583942867825E+00, -0.5375256115625990E-03,  0.1000000000000000E+01
 -0.2599999904632568E+01, -0.7607252796633021E-01, -0.1283271268692164E-03,  0.1544585129223381E+00, -0.5322773406503941E-03,  0.1000000000000000E+01
 -0.2500000000000000E+01, -0.7607243938550681E-01, -0.1120345105495232E-03,  0.1544586455856164E+00, -0.5258439361012934E-03,  0.1000000000000000E+01
 -0.2400000095367432E+01, -0.7607234637483665E-01, -0.9185751556045523E-04,  0.1544587933224909E+00, -0.5178427094318738E-03,  0.1000000000000000E+01
 -0.2299999952316284E+01, -0.7607224952802651E-01, -0.6639224625907353E-04,  0.1544589574299554E+00, -0.5077001059128764E-03,  0.1000000000000000E+01
 -0.2200000047683716E+01, -0.7607214961143394E-01, -0.3344333913298067E-04,  0.1544591395473654E+00, -0.4945171473381005E-03,  0.1000000000000000E+01
 -0.2099999904632568E+01, -0.7607204764523190E-01,  0.1061950480409223E-04,  0.1544593417990638E+00, -0.4768026085180367E-03,  0.1000000000000000E+01
 -0.2000000000000000E+01, -0.7607194504821121E-01,  0.7224950500126631E-04,  0.1544595670299424E+00, -0.4518934969113991E-03,  0.1000000000000000E+01
 -0.1899999976158142E+01, -0.7607204505621137E-01,  0.5712458927633756E-04,  0.1544598008533974E+00, -0.4219666382917758E-03,  0.1000000000000000E+01
 -0.1799999952316284E+01, -0.7607213850637212E-01,  0.4203811056323316E-04,  0.1544600263994086E+00, -0.3920171734154198E-03,  0.1000000000000000E+01
 -0.1700000047683716E+01, -0.7607222544951782E-01,  0.2699747308432789E-04,  0.1544602435533059E+00, -0.3620439306653761E-03,  0.1000000000000000E+01
 -0.1600000023841858E+01, -0.7607230594100221E-01,  0.1201308798430385E-04,  0.1544604522052813E+00, -0.3320448432362530E-03,  0.1000000000000000E+01
 -0.1500000000000000E+01, -0.7607238004315063E-01, -0.2900143017428293E-05,  0.1544606522496130E+00, -0.3020165506587958E-03,  0.5000000000000000E+02
 -0.1399999976158142E+01, -0.7607244782880859E-01, -0.1772035621689475E-04,  0.1544608435837150E+00, -0.2719537303761832E-03,  0.5000000000000000E+02
 -0.1299999952316284E+01, -0.7607250938676637E-01, -0.3241441454505589E-04,  0.1544610261068806E+00, -0.2418479268031840E-03,  0.5000000000000000E+02
 -0.1200000047683716E+01, -0.7607256483045585E-01, -0.4692995126277412E-04,  0.1544611997184330E+00, -0.2116853834598925E-03,  0.5000000000000000E+02
 -0.1100000023841858E+01, -0.7607261431277935E-01, -0.6117962838275999E-04,  0.1544613643147077E+00, -0.1814427377653850E-03,  0.5000000000000000E+02
 -0.1000000000000000E+01, -0.7607265805333592E-01, -0.7500711893315154E-04,  0.1544615197835414E+00, -0.1510776635325256E-03,  0.5000000000000000E+02
 -0.8999999761581421E+00, -0.7607259017856481E-01, -0.6252994163025208E-04,  0.1544616608113218E+00, -0.1256217485184713E-03,  0.5000000000000000E+02
 -0.8000000119209290E+00, -0.7607253067328057E-01, -0.5369060491965700E-04,  0.1544617846173362E+00, -0.1073333080930867E-03,  0.5000000000000000E+02
 -0.6999999880790710E+00, -0.7607247814124724E-01, -0.4714406593771297E-04,  0.1544618940738210E+00, -0.9354962913017471E-04,  0.5000000000000000E+02
 -0.6000000238418579E+00, -0.7607243154960083E-01, -0.4213389115541202E-04,  0.1544619913033911E+00, -0.8277940329679143E-04,  0.5000000000000000E+02
 -0.5000000000000000E+00, -0.7607239010688076E-01, -0.3820270238524481E-04,  0.1544620779316199E+00, -0.7412324748884453E-04,  0.5000000000000000E+02
 -0.4000000059604645E+00, -0.7607235318998616E-01, -0.3505796033952507E-04,  0.1544621552378749E+00, -0.6700690323418755E-04,  0.2400000000000000E+03
 -0.3000000119209290E+00, -0.7607232029778566E-01, -0.3250397952539993E-04,  0.1544622242509140E+00, -0.6104668890433737E-04,  0.2400000000000000E+03
 -0.2000000029802322E+00, -0.7607229102026250E-01, -0.3040498717806021E-04,  0.1544622858123965E+00, -0.5597661335888712E-04,  0.2400000000000000E+03
 -0.1000000014901161E+00, -0.7607226501720293E-01, -0.2866387450088987E-04,  0.1544623406206950E+00, -0.5160654305345268E-04,  0.2400000000000000E+03
  0.0000000000000000E+00, -0.7607224200301829E-01, -0.2720938447301867E-04,  0.1544623892620893E+00, -0.4779701924818965E-04,  0.2400000000000000E+03
  0.1000000014901161E+00, -0.7607222094958617E-01, -0.2542381545230932E-04,  0.1544624322051802E+00, -0.4452419291515180E-04,  0.2400000000000000E+03
  0.2000000029802322E+00, -0.7607220251657201E-01, -0.2392448126923741E-04,  0.1544624698516266E+00, -0.4174333877837707E-04,  0.2400000000000000E+03
  0.3000000119209290E+00, -0.7607218651972739E-01, -0.2264438462309043E-04,  0.1544625025735817E+00, -0.3934936402860310E-04,  0.2400000000000000E+03
  0.4000000059604645E+00, -0.7607217279984280E-01, -0.2153879078460005E-04,  0.1544625306926159E+00, -0.3726925795730274E-04,  0.2400000000000000E+03
  0.5000000000000000E+00, -0.7607216121869134E-01, -0.2057588397022329E-04,  0.1544625544879145E+00, -0.3544945138885092E-04,  0.2400000000000000E+03
  0.6000000238418579E+00, -0.7607215165582125E-01, -0.1973202203142353E-04,  0.1544625742027685E+00, -0.3384916313989677E-04,  0.2400000000000000E+03
  0.6999999880790710E+00, -0.7607214400597699E-01, -0.1898907222494341E-04,  0.1544625900497861E+00, -0.3243652167685106E-04,  0.2400000000000000E+03
  0.8000000119209290E+00, -0.7607213817701064E-01, -0.1833279555211665E-04,  0.1544626022151104E+00, -0.3118612765096990E-04,  0.2400000000000000E+03
  0.8999999761581421E+00, -0.7607213408817218E-01, -0.1775180668798249E-04,  0.1544626108618723E+00, -0.3007743344315114E-04,  0.2400000000000000E+03
  0.1000000000000000E+01, -0.7607213166870523E-01, -0.1723687242649166E-04,  0.1544626161330329E+00, -0.2909361897519424E-04,  0.2400000000000000E+03
  0.1100000023841858E+01, -0.7607213085667347E-01, -0.1678042066173026E-04,  0.1544626181537439E+00, -0.2822078572177233E-04,  0.2400000000000000E+03
  0.1200000047683716E+01, -0.7607213159799009E-01, -0.1637618642120508E-04,  0.1544626170333151E+00, -0.2744736371169402E-04,  0.2400000000000000E+03
  0.1299999952316284E+01, -0.7607213384559801E-01, -0.1601895053343157E-04,  0.1544626128668627E+00, -0.2676366612014818E-04,  0.2400000000000000E+03
  0.1399999976158142E+01, -0.7607213755878545E-01, -0.1570434290608599E-04,  0.1544626057366980E+00, -0.2616154908330550E-04,  0.2400000000000000E+03
  0.1500000000000000E+01, -0.7607214270260668E-01, -0.1542869206885413E-04,  0.1544625957134923E+00, -0.2563414833828432E-04,  0.2400000000000000E+03
  0.1600000023841858E+01, -0.7607214924739272E-01, -0.1518890862415938E-04,  0.1544625828572648E+00, -0.2517567311453352E-04,  0.2400000000000000E+03
  0.1700000047683716E+01, -0.7607215716834208E-01, -0.1498239404043848E-04,  0.1544625672182093E+00, -0.2478124346874424E-04,  0.2400000000000000E+03
  0.1799999952316284E+01, -0.7607216644517374E-01, -0.1480696874577723E-04,  0.1544625488373964E+00, -0.2444676113447285E-04,  0.2400000000000000E+03
  0.1899999976158142E+01, -0.7607217706183837E-01, -0.1466081516459665E-04,  0.1544625277473536E+00, -0.2416880663529891E-04,  0.2400000000000000E+03
  0.2000000000000000E+01, -0.7607218900627974E-01, -0.1454243252478518E-04,  0.1544625039725486E+00, -0.2394455730140334E-04,  0.2400000000000000E+03
  0.2099999904632568E+01, -0.7607220227023946E-01, -0.1445060108879035E-04,  0.1544624775297855E+00, -0.2377172219276155E-04,  0.2400000000000000E+03
  0.2200000047683716E+01, -0.7607221684909872E-01, -0.1438435406824498E-04,  0.1544624484285185E+00, -0.2364849093626514E-04,  0.2400000000000000E+03
  0.2299999952316284E+01, -0.7607223274175834E-01, -0.1434295593191256E-04,  0.1544624166710994E+00, -0.2357349423835894E-04,  0.2400000000000000E+03
  0.2400000095367432E+01, -0.7607224995055187E-01, -0.1432588614759473E-04,  0.1544623822529523E+00, -0.2354577441536619E-04,  0.2400000000000000E+03
  0.2500000000000000E+01, -0.7607226848118746E-01, -0.1433282766853503E-04,  0.1544623451626899E+00, -0.2356476474227285E-04,  0.2400000000000000E+03
  0.2599999904632568E+01, -0.7607228834271774E-01, -0.1436365968438386E-04,  0.1544623053821730E+00, -0.2363027679532038E-04,  0.2400000000000000E+03
  0.2700000047683716E+01, -0.7607230954754324E-01, -0.1441845433289762E-04,  0.1544622628865058E+00, -0.2374249528219122E-04,  0.2400000000000000E+03
  0.2799999952316284E+01, -0.7607233211144084E-01, -0.1449747722584414E-04,  0.1544622176439822E+00, -0.2390198013794021E-04,  0.2400000000000000E+03
  0.2900000095367432E+01, -0.7607235605361815E-01, -0.1460119178643990E-04,  0.1544621696159672E+00, -0.2410967593322325E-04,  0.2400000000000000E+03
  0.3000000000000000E+01, -0.7607238139680329E-01, -0.1473026753811414E-04,  0.1544621187567243E+00, -0.2436692891038690E-04,  0.2400000000000000E+03
  0.3099999904632568E+01, -0.7607240816736022E-01, -0.1488559263283824E-04,  0.1544620650131788E+00, -0.2467551224919935E-04,  0.2400000000000000E+03
  0.3200000047683716E+01, -0.7607243639543976E-01, -0.1506829107759704E-04,  0.1544620083246137E+00, -0.2503766048434851E-04,  0.2400000000000000E+03
  0.3299999952316284E+01, -0.7607246611516569E-01, -0.1527974530527261E-04,  0.1544619486222973E+00, -0.2545611437259201E-04,  0.2400000000000000E+03
  0.3400000095367432E+01, -0.7607249736485827E-01, -0.1552162497302851E-04,  0.1544618858290257E+00, -0.2593417796362154E-04,  0.2400000000000000E+03
  0.3500000000000000E+01, -0.7607253018730502E-01, -0.1579592316067204E-04,  0.1544618198585834E+00, -0.2647579019793935E-04,  0.2400000000000000E+03
  0.3599999904632568E+01, -0.7607256463007832E-01, -0.1610500151230511E-04,  0.1544617506150998E+00, -0.2708561408225227E-04,  0.2400000000000000E+03
  0.3700000047683716E+01, -0.7607260074590858E-01, -0.1645164633967868E-04,  0.1544616779922946E+00, -0.2776914743669260E-04,  0.2400000000000000E+03
  0.3799999952316284E+01, -0.7607263859312854E-01, -0.1683913834516044E-04,  0.1544616018725857E+00, -0.2853286045356020E-04,  0.2400000000000000E+03
  0.3900000095367432E+01, -0.7607267823618401E-01, -0.1727133945875764E-04,  0.1544615221260517E+00, -0.2938436697147835E-04,  0.2400000000000000E+03
  0.4000000000000000E+01, -0.7607271974624505E-01, -0.1775280142866533E-04,  0.1544614386092077E+00, -0.3033263862156078E-04,  0.2400000000000000E+03
  0.4099999904632568E+01, -0.7607276320191456E-01, -0.1828890236985878E-04,  0.1544613511635649E+00, -0.3138827409081339E-04,  0.2400000000000000E+03
  0.4199999809265137E+01, -0.7607280869007130E-01, -0.1888601964438497E-04,  0.1544612596139370E+00, -0.3256384003476543E-04,  0.2400000000000000E+03
  0.4300000190734863E+01, -0.7607285630686472E-01, -0.1955175050037237E-04,  0.1544611637664293E+00, -0.3387430620295978E-04,  0.2400000000000000E+03
  0.4400000095367432E+01, -0.7607290615889904E-01, -0.2029519625150292E-04,  0.1544610634060485E+00, -0.3533760594608348E-04,  0.2400000000000000E+03
  0.4500000000000000E+01, -0.7607295836465020E-01, -0.2112733208140867E-04,  0.1544609582938390E+00, -0.3697536573573970E-04,  0.2400000000000000E+03
  0.4599999904632568E+01, -0.7607301305617692E-01, -0.2206149383035586E-04,  0.1544608481634330E+00, -0.3881386567432355E-04,  0.2400000000000000E+03
  0.4699999809265137E+01, -0.7607307038119618E-01, -0.2311402701013561E-04,  0.1544607327168584E+00, -0.4088532045731808E-04,  0.2400000000000000E+03
  0.4800000190734863E+01, -0.7607313050562481E-01, -0.2430516449199823E-04,  0.1544606116193978E+00, -0.4322961223454789E-04,  0.2400000000000000E+03
